history_id,customer_id,credit_limit,change_reason,valid_from,updated_at
clh_7l51eezo,cust_wd5c75gi,1500,initial_approval,2022-09-07,2022-09-07
clh_xu0m2rd6,cust_hcu63ji1,500,initial_approval,2024-03-29,2024-03-29
clh_sbctwc4s,cust_qjlzh9oa,500,initial_approval,2022-12-13,2022-12-13
clh_0es8i6ra,cust_jeu3wy9t,1000,initial_approval,2023-12-02,2023-12-02
clh_fsd8z6km,cust_tb9o4ml1,1000,initial_approval,2022-09-30,2022-09-30
clh_i05wj6s1,cust_ysaghwlg,1500,initial_approval,2024-07-31,2024-07-31
clh_jvacchpb,cust_212ykcgj,500,initial_approval,2022-11-06,2022-11-06
clh_xf33c7jb,cust_895hxloj,1000,initial_approval,2024-01-23,2024-01-23
clh_kixvsa6t,cust_usdsmduu,2000,initial_approval,2022-01-26,2022-01-26
clh_kddprihu,cust_ynf1ssgf,1500,initial_approval,2023-07-16,2023-07-16
clh_roergvl9,cust_kzq3hfrj,500,initial_approval,2023-01-08,2023-01-08
clh_rtsqpt6e,cust_m7g5gvjp,2000,initial_approval,2023-10-07,2023-10-07
clh_kmsuwl3k,cust_ylfcojka,1000,initial_approval,2022-03-09,2022-03-09
clh_u6vvujfo,cust_a71h4wrt,1000,initial_approval,2024-09-06,2024-09-06
clh_i1pglb5q,cust_rr2k06gs,2000,initial_approval,2022-06-10,2022-06-10
clh_xv2zvqic,cust_w12tpl7a,1500,initial_approval,2023-07-11,2023-07-11
clh_q52alf8d,cust_32080x1a,2000,initial_approval,2024-11-26,2024-11-26
clh_ckly9hmb,cust_8smssf83,1000,initial_approval,2022-05-24,2022-05-24
clh_ab3ojvtp,cust_3ftyzs4j,500,initial_approval,2024-12-09,2024-12-09
clh_w64mg9tj,cust_h8nx1khq,500,initial_approval,2023-08-24,2023-08-24
clh_oncmy71s,cust_t132p8c1,1000,initial_approval,2023-12-27,2023-12-27
clh_xlj3k50h,cust_nyns4p10,1000,initial_approval,2022-07-05,2022-07-05
clh_0pfyraow,cust_5kwiq7zf,1000,initial_approval,2024-11-16,2024-11-16
clh_aa34ggvv,cust_evww5k42,1500,initial_approval,2022-11-28,2022-11-28
clh_yzfajc0j,cust_xtmpga9w,500,initial_approval,2022-12-30,2022-12-30
clh_wjixgvh8,cust_xtmpga9w,2000,annual_review,2023-12-07,2023-12-07
clh_f4ykj0be,cust_z1kvh1uo,500,initial_approval,2024-09-09,2024-09-09
clh_cfizzz2s,cust_mdrph23c,1000,initial_approval,2022-05-09,2022-05-09
clh_uw4kufed,cust_gwwpr1q9,500,initial_approval,2023-05-15,2023-05-15
clh_2x3q7jg6,cust_hu2ggu81,1500,initial_approval,2022-04-17,2022-04-17
clh_mnwybetk,cust_enpdkz3a,500,initial_approval,2022-11-30,2022-11-30
clh_kwhfd9ch,cust_lhblqx5t,1000,initial_approval,2023-12-06,2023-12-06
clh_vcztpd9y,cust_lhblqx5t,1500,good_standing,2024-05-14,2024-05-14
clh_ef7rauna,cust_an2zwrqx,1000,initial_approval,2023-09-12,2023-09-12
clh_3diruvuw,cust_an2zwrqx,2000,annual_review,2024-01-04,2024-01-04
clh_k453kbdm,cust_2826u2vf,1500,initial_approval,2022-06-23,2022-06-23
clh_esi2y2zk,cust_pof1f94t,1500,initial_approval,2022-05-24,2022-05-24
clh_xqqir3wc,cust_pof1f94t,3000,annual_review,2023-03-22,2023-03-22
clh_qqh83fk4,cust_jpa0u47l,1000,initial_approval,2023-09-01,2023-09-01
clh_rl7za00y,cust_n3vgi9i7,1500,initial_approval,2024-02-27,2024-02-27
clh_fwxi1v1h,cust_vij2b8nc,500,initial_approval,2024-01-08,2024-01-08
clh_ltd4pte1,cust_vij2b8nc,3000,requested_increase,2024-10-31,2024-10-31
clh_2lpaf5fm,cust_m59wggvy,500,initial_approval,2023-07-17,2023-07-17
clh_z987xvky,cust_ph9fc69q,500,initial_approval,2023-04-11,2023-04-11
clh_tassd2od,cust_rg540faj,1500,initial_approval,2024-06-21,2024-06-21
clh_gr2vb3c7,cust_rg540faj,5000,annual_review,2024-11-30,2024-11-30
clh_5asize2n,cust_c530fd9r,2000,initial_approval,2023-01-14,2023-01-14
clh_l297k855,cust_r3bfkbff,1000,initial_approval,2022-02-28,2022-02-28
clh_ohonrs6f,cust_8ukieut3,500,initial_approval,2023-06-17,2023-06-17
clh_wxkut2gd,cust_70k4sysa,1000,initial_approval,2022-01-23,2022-01-23
clh_dkpkix43,cust_e3j59l81,1000,initial_approval,2022-10-03,2022-10-03
clh_3ompjfkn,cust_wex285k8,2000,initial_approval,2022-12-15,2022-12-15
clh_jry071if,cust_08lv63n7,2000,initial_approval,2022-09-24,2022-09-24
clh_5a20j0mu,cust_njegohmp,500,initial_approval,2024-10-20,2024-10-20
clh_nc49wfrc,cust_rfbiures,1500,initial_approval,2023-08-13,2023-08-13
clh_82841wp1,cust_y7lpsv0f,2000,initial_approval,2023-04-14,2023-04-14
clh_d4jhopxb,cust_c3bx6ib3,500,initial_approval,2024-12-14,2024-12-14
clh_oz6tlvth,cust_oh5ri7b0,1500,initial_approval,2023-08-15,2023-08-15
clh_qapp82eh,cust_oh5ri7b0,2000,good_standing,2024-01-16,2024-01-16
clh_x96byjr1,cust_9gixbees,500,initial_approval,2022-08-06,2022-08-06
clh_zls515ym,cust_9gixbees,2000,annual_review,2023-04-22,2023-04-22
clh_l3y1bso1,cust_er0drxdn,2000,initial_approval,2024-05-11,2024-05-11
clh_5j77ye5j,cust_ajujj460,2000,initial_approval,2024-08-23,2024-08-23
clh_4f7a6uh4,cust_ia91lgak,1500,initial_approval,2022-07-15,2022-07-15
clh_1jsqavq0,cust_afdegvig,1000,initial_approval,2022-03-02,2022-03-02
clh_l2xw24g5,cust_h0squs4m,500,initial_approval,2024-02-03,2024-02-03
clh_fc3idv1p,cust_uirzublm,500,initial_approval,2022-02-10,2022-02-10
clh_j25dxibz,cust_uirzublm,2000,requested_increase,2022-06-27,2022-06-27
clh_2b1x9d1w,cust_wyej5vaw,500,initial_approval,2024-06-30,2024-06-30
clh_qvmpq55w,cust_wop7lenb,500,initial_approval,2023-11-13,2023-11-13
clh_690s65yy,cust_mkoghc99,1000,initial_approval,2023-04-11,2023-04-11
clh_ftjnemcq,cust_y9hrg08t,2000,initial_approval,2022-04-07,2022-04-07
clh_sjvrkfl3,cust_s4yt77yo,500,initial_approval,2024-03-12,2024-03-12
clh_hilv0ovh,cust_7pbtitxr,500,initial_approval,2023-09-25,2023-09-25
clh_lq2pvuyo,cust_za3mi7su,1500,initial_approval,2022-11-19,2022-11-19
clh_kg4m6mgx,cust_za3mi7su,2000,requested_increase,2023-09-02,2023-09-02
clh_eo48y7tg,cust_1aj1dabw,1500,initial_approval,2023-01-20,2023-01-20
clh_667232mb,cust_1aj1dabw,5000,requested_increase,2023-04-27,2023-04-27
clh_hty4sk7j,cust_13baja22,500,initial_approval,2024-07-30,2024-07-30
clh_b4p7zzlr,cust_nu9qrkd0,500,initial_approval,2023-10-25,2023-10-25
clh_vd3ymmn8,cust_qvdm6mvi,1000,initial_approval,2023-03-24,2023-03-24
clh_fy5zqjfx,cust_qvdm6mvi,1000,annual_review,2023-08-12,2023-08-12
clh_g72zlkpr,cust_c5tm1mtc,500,initial_approval,2023-03-11,2023-03-11
clh_plwqilvg,cust_c5tm1mtc,1000,requested_increase,2023-10-17,2023-10-17
clh_i6lce297,cust_x9iincxl,500,initial_approval,2022-12-18,2022-12-18
clh_97sxfewb,cust_dcgim8zy,2000,initial_approval,2024-02-25,2024-02-25
clh_yvkus9mt,cust_dcgim8zy,5000,good_standing,2024-07-16,2024-07-16
clh_k36jozo8,cust_82mydp2n,2000,initial_approval,2022-12-04,2022-12-04
clh_dvflubnz,cust_kr45gyv9,1000,initial_approval,2023-08-25,2023-08-25
clh_vp6n32jb,cust_v1a9qwyz,1500,initial_approval,2022-04-17,2022-04-17
clh_8hbv1trn,cust_0zid5a47,500,initial_approval,2024-08-21,2024-08-21
clh_t0yqnzb4,cust_zx7o2udt,1000,initial_approval,2022-08-01,2022-08-01
clh_yx3ai9qi,cust_rj9ulzwo,2000,initial_approval,2024-05-11,2024-05-11
clh_i43bd00e,cust_kfd2h08y,500,initial_approval,2023-03-10,2023-03-10
clh_y284io5f,cust_83wwmadt,500,initial_approval,2023-08-31,2023-08-31
clh_766b0j0q,cust_ch13tygh,1000,initial_approval,2022-09-15,2022-09-15
clh_drrg9gas,cust_ch13tygh,5000,requested_increase,2023-07-22,2023-07-22
clh_3bie2qd7,cust_4hze22bo,1000,initial_approval,2024-02-08,2024-02-08
clh_onmkgh20,cust_haqxrj93,1000,initial_approval,2022-05-31,2022-05-31
clh_9hsremjm,cust_3us47b7y,1000,initial_approval,2024-10-18,2024-10-18
clh_16wj4jq4,cust_7ughp72a,2000,initial_approval,2024-07-27,2024-07-27
clh_4niosgr7,cust_y9kd7eu3,1000,initial_approval,2022-08-08,2022-08-08
clh_wy8d5huk,cust_bv9m10fa,500,initial_approval,2024-12-15,2024-12-15
clh_cm90wt6c,cust_z4zren3t,1500,initial_approval,2023-10-04,2023-10-04
clh_aqljacvh,cust_0a7oxzog,2000,initial_approval,2024-03-11,2024-03-11
clh_a4ut37ku,cust_0a7oxzog,2000,requested_increase,2024-07-27,2024-07-27
clh_3583e3z0,cust_fuoe7gj9,2000,initial_approval,2024-08-09,2024-08-09
clh_uoc5h51d,cust_urpbjfhk,1000,initial_approval,2023-08-25,2023-08-25
clh_j64m3lf1,cust_urpbjfhk,3000,annual_review,2023-12-11,2023-12-11
clh_18czludw,cust_3acshuge,1000,initial_approval,2023-04-20,2023-04-20
clh_1qbgmbwh,cust_3acshuge,2000,requested_increase,2023-12-16,2023-12-16
clh_9qy5vnsp,cust_mfehk3zy,2000,initial_approval,2024-06-23,2024-06-23
clh_6ecwh9xg,cust_bd0bhm8m,1500,initial_approval,2024-10-06,2024-10-06
clh_tulykns6,cust_kxropjud,500,initial_approval,2023-10-07,2023-10-07
clh_4voks61e,cust_n1ocvd6r,1500,initial_approval,2024-01-05,2024-01-05
clh_i1l1tapm,cust_t1dtrb6l,1000,initial_approval,2023-04-10,2023-04-10
clh_l4lo6nw4,cust_14m6mw6n,1500,initial_approval,2023-01-04,2023-01-04
clh_xw9ql9b1,cust_14m6mw6n,1000,annual_review,2023-08-08,2023-08-08
clh_ose62gx3,cust_o5j3zeu3,1500,initial_approval,2024-05-14,2024-05-14
clh_36pzddrp,cust_d8k9t8ne,1500,initial_approval,2023-05-21,2023-05-21
clh_qihzn5x4,cust_6ghznzev,2000,initial_approval,2023-02-23,2023-02-23
clh_xx6vo8uk,cust_7nwpcrs7,1000,initial_approval,2023-02-23,2023-02-23
clh_lupci1yo,cust_7nwpcrs7,5000,good_standing,2023-07-13,2023-07-13
clh_aoc69zs7,cust_j5msyqmn,2000,initial_approval,2022-11-10,2022-11-10
clh_ugoset25,cust_0c5u8yl9,500,initial_approval,2023-06-09,2023-06-09
clh_42b8m4a4,cust_vogsitql,2000,initial_approval,2022-03-07,2022-03-07
clh_djk41onu,cust_vogsitql,2000,requested_increase,2022-11-07,2022-11-07
clh_yk6hjh6l,cust_nw3abtqk,1000,initial_approval,2024-08-16,2024-08-16
clh_kdpf6qai,cust_qzsxk22p,500,initial_approval,2022-02-27,2022-02-27
clh_9mklu0bn,cust_qzsxk22p,5000,annual_review,2023-02-11,2023-02-11
clh_kedhm349,cust_s3mgvvls,1500,initial_approval,2023-01-15,2023-01-15
clh_buquozwb,cust_s3mgvvls,1000,annual_review,2023-05-10,2023-05-10
clh_uob9tly1,cust_9eru0v8e,500,initial_approval,2023-07-15,2023-07-15
clh_45kui0pu,cust_fdt95b12,2000,initial_approval,2024-07-24,2024-07-24
clh_85haeett,cust_1wlpnp0i,1000,initial_approval,2023-12-27,2023-12-27
clh_b6erq25s,cust_9s297wq9,2000,initial_approval,2023-12-09,2023-12-09
clh_2w0mxyy8,cust_9s297wq9,1000,annual_review,2024-10-17,2024-10-17
clh_7p1mxz0j,cust_sl7fgfp2,1000,initial_approval,2023-01-27,2023-01-27
clh_h39vn9gi,cust_64e4l0s6,500,initial_approval,2023-01-13,2023-01-13
clh_k3vjkivl,cust_157u2q4n,1000,initial_approval,2024-10-07,2024-10-07
clh_yw2gi7ed,cust_m49vbjxj,1500,initial_approval,2024-09-27,2024-09-27
clh_bq1ey0gp,cust_8dl4wg5w,2000,initial_approval,2022-11-09,2022-11-09
clh_ocs0pyqn,cust_8dl4wg5w,2000,good_standing,2023-03-10,2023-03-10
clh_fkk64o3e,cust_te7696vg,2000,initial_approval,2022-06-11,2022-06-11
clh_j9u34xc6,cust_me59hl13,500,initial_approval,2024-06-02,2024-06-02
clh_ubza1stk,cust_bdtg0azd,1500,initial_approval,2023-09-19,2023-09-19
clh_n50yrzhs,cust_c7c53dot,2000,initial_approval,2022-10-29,2022-10-29
clh_an6xtx2c,cust_c7c53dot,2000,annual_review,2023-05-28,2023-05-28
clh_cnwfvn4p,cust_1s4p845w,1500,initial_approval,2024-10-22,2024-10-22
clh_tlrg89z2,cust_i05391vw,2000,initial_approval,2022-02-16,2022-02-16
clh_oc87nkcg,cust_jvz0g1c3,1500,initial_approval,2024-09-22,2024-09-22
clh_6g2xivke,cust_yxyfp49s,500,initial_approval,2024-07-23,2024-07-23
clh_iuwd163c,cust_j4i9ymqd,2000,initial_approval,2022-06-11,2022-06-11
clh_bge3uxra,cust_aats0x7x,1500,initial_approval,2023-10-05,2023-10-05
clh_by7ngz1z,cust_gn7pu0g4,1000,initial_approval,2023-08-20,2023-08-20
clh_jw76pzla,cust_gn7pu0g4,1500,annual_review,2023-12-05,2023-12-05
clh_a4vrisvj,cust_7hq574v9,1000,initial_approval,2022-05-01,2022-05-01
clh_jf7g1l56,cust_wubaj35r,1000,initial_approval,2023-04-16,2023-04-16
clh_85ozgjnu,cust_9d8f10bn,1000,initial_approval,2022-04-03,2022-04-03
clh_tzmk4112,cust_l17k6ohp,1000,initial_approval,2024-03-29,2024-03-29
clh_fnwsx613,cust_hvj4p2e0,2000,initial_approval,2022-04-06,2022-04-06
clh_ycxfvvp4,cust_sytlvaeu,500,initial_approval,2022-07-27,2022-07-27
clh_2yqot7bj,cust_uzympr4g,1000,initial_approval,2022-09-11,2022-09-11
clh_em3m7hv7,cust_57qieldv,1000,initial_approval,2024-05-13,2024-05-13
clh_zlgm50ff,cust_y8559xoe,1000,initial_approval,2023-12-14,2023-12-14
clh_q82ft1t0,cust_mk1xz587,1000,initial_approval,2022-07-02,2022-07-02
clh_yp7x1dji,cust_v8mqq8n8,1000,initial_approval,2023-09-19,2023-09-19
clh_zk2qhr44,cust_r8m90gnv,500,initial_approval,2022-07-11,2022-07-11
clh_u7qpn7zt,cust_r8m90gnv,5000,annual_review,2023-07-04,2023-07-04
clh_jnmqf87i,cust_90mzenk5,1000,initial_approval,2023-07-01,2023-07-01
clh_n6vxricd,cust_90mzenk5,3000,requested_increase,2024-02-29,2024-02-29
clh_swbk8wwa,cust_80nw0f3c,1000,initial_approval,2024-12-17,2024-12-17
clh_c4ux8bq7,cust_936p9i7s,1000,initial_approval,2022-02-12,2022-02-12
clh_43dqe2pw,cust_3pborbkp,2000,initial_approval,2023-08-10,2023-08-10
clh_ycotbqfd,cust_wnsb02g1,1500,initial_approval,2022-03-22,2022-03-22
clh_kqqpwmvf,cust_wnsb02g1,5000,annual_review,2023-02-09,2023-02-09
clh_4po54sp6,cust_f3f6jubk,1500,initial_approval,2024-04-05,2024-04-05
clh_34xkn7yt,cust_xvd6o1ny,1000,initial_approval,2022-08-31,2022-08-31
clh_id9esl1g,cust_mjiq34xg,2000,initial_approval,2024-06-05,2024-06-05
clh_2vhnl6g4,cust_cr95n28k,1000,initial_approval,2024-05-30,2024-05-30
clh_1cytq3sx,cust_pnmmmg12,2000,initial_approval,2024-02-13,2024-02-13
clh_5a8att0h,cust_pnmmmg12,5000,requested_increase,2024-09-22,2024-09-22
clh_u5irosfi,cust_ex2vyw6u,1500,initial_approval,2024-09-06,2024-09-06
clh_wp9fk1p3,cust_8z1qjp8h,500,initial_approval,2023-09-15,2023-09-15
clh_iz3nv4bv,cust_2d93h37k,1000,initial_approval,2023-05-12,2023-05-12
clh_5swxjxgd,cust_zwpissij,2000,initial_approval,2022-11-29,2022-11-29
clh_ejhznjy9,cust_48fhg7bz,500,initial_approval,2024-12-07,2024-12-07
clh_tvggjkcd,cust_60dgdjgt,500,initial_approval,2022-11-02,2022-11-02
clh_mqexqw5p,cust_60dgdjgt,1500,good_standing,2023-09-05,2023-09-05
clh_k2n71c38,cust_iqd23oth,2000,initial_approval,2023-08-10,2023-08-10
clh_2wnkvw3u,cust_iqd23oth,1000,annual_review,2024-07-10,2024-07-10
clh_j2dnz8v1,cust_49qq70vh,1000,initial_approval,2022-03-20,2022-03-20
clh_gju2k5l5,cust_49qq70vh,1000,annual_review,2022-08-21,2022-08-21
clh_zff0ip0e,cust_fdm713pv,1500,initial_approval,2024-07-28,2024-07-28
clh_gf9ms0aj,cust_z7t6dohi,1500,initial_approval,2022-03-21,2022-03-21
clh_f2t7qe9q,cust_7zsbaf29,1500,initial_approval,2024-10-21,2024-10-21
clh_n3sbyuf2,cust_yopxophu,1500,initial_approval,2023-02-03,2023-02-03
clh_ugcf7xr5,cust_u98zs5d1,1000,initial_approval,2024-04-21,2024-04-21
clh_eqiladwd,cust_2f8n1r57,1000,initial_approval,2024-05-22,2024-05-22
clh_wy5jdnmn,cust_zgss2iz5,2000,initial_approval,2023-02-03,2023-02-03
clh_mvonug1h,cust_d42ywbng,500,initial_approval,2023-01-22,2023-01-22
clh_udaxoum1,cust_i8nnpvg9,1000,initial_approval,2022-01-26,2022-01-26
clh_c2r3mgy1,cust_kyzebnds,1000,initial_approval,2023-11-07,2023-11-07
clh_t62ow0gi,cust_kyzebnds,5000,good_standing,2024-04-17,2024-04-17
clh_bv3irmn4,cust_a1n9nd5s,1000,initial_approval,2023-01-12,2023-01-12
clh_dc82jwz5,cust_ucaih0z1,1500,initial_approval,2022-09-29,2022-09-29
clh_kbu20cs8,cust_xdkxilex,2000,initial_approval,2023-10-03,2023-10-03
clh_nfsss4v0,cust_tdoad304,2000,initial_approval,2022-08-22,2022-08-22
clh_52c4w0wt,cust_y9ck7a7k,1500,initial_approval,2024-12-30,2024-12-30
clh_5jklfxsc,cust_xbatwzg1,1500,initial_approval,2022-11-16,2022-11-16
clh_19t8m7ei,cust_90e0wno0,1500,initial_approval,2022-08-10,2022-08-10
clh_zn8rs2bk,cust_q36ljaim,1500,initial_approval,2024-07-31,2024-07-31
clh_jrnbx29j,cust_clpxf2je,2000,initial_approval,2022-03-09,2022-03-09
clh_94iowfez,cust_clpxf2je,1000,good_standing,2022-09-28,2022-09-28
clh_qaq6kh9z,cust_519wk59u,1000,initial_approval,2022-11-15,2022-11-15
clh_6sqbgn8z,cust_wmsq5f86,2000,initial_approval,2024-05-18,2024-05-18
clh_4adn1xsu,cust_99zufdd5,1000,initial_approval,2024-11-12,2024-11-12
clh_rq1sfu0f,cust_0phw9yhy,2000,initial_approval,2024-03-13,2024-03-13
clh_6j9g5odn,cust_0phw9yhy,2000,requested_increase,2024-09-23,2024-09-23
clh_p2xjx6h4,cust_xe3p3ool,2000,initial_approval,2024-08-23,2024-08-23
clh_iyig1gfa,cust_hvg6dozh,2000,initial_approval,2024-11-08,2024-11-08
clh_ysrjhoa8,cust_hzo7e887,1500,initial_approval,2024-09-10,2024-09-10
clh_gdgap3bo,cust_blty9p0x,1000,initial_approval,2024-02-01,2024-02-01
clh_owm36x9r,cust_blty9p0x,1500,annual_review,2024-09-25,2024-09-25
clh_jb8kyqm0,cust_8x83j6z3,500,initial_approval,2023-12-11,2023-12-11
clh_ic75nixb,cust_pt6pkscu,1500,initial_approval,2023-12-27,2023-12-27
clh_nx5khjnk,cust_pt6pkscu,3000,requested_increase,2024-07-26,2024-07-26
clh_nsuqltio,cust_tlvhycuy,1500,initial_approval,2023-10-15,2023-10-15
clh_pc16pmys,cust_c4at6pmn,1500,initial_approval,2022-03-17,2022-03-17
clh_ogq98xpo,cust_c4at6pmn,2000,annual_review,2022-12-21,2022-12-21
clh_1erh36ef,cust_coxyhahk,1500,initial_approval,2024-01-12,2024-01-12
clh_uh39753n,cust_coxyhahk,3000,requested_increase,2024-05-09,2024-05-09
clh_51tzmlij,cust_zjzbkvsc,1000,initial_approval,2023-04-14,2023-04-14
clh_8q065j4r,cust_y13ym765,2000,initial_approval,2022-03-21,2022-03-21
clh_p7gq1akx,cust_4owo1mb0,2000,initial_approval,2022-05-14,2022-05-14
clh_ml4c22u4,cust_e4fg0oei,1500,initial_approval,2023-03-05,2023-03-05
clh_8jpiz100,cust_y7nx4hoo,1000,initial_approval,2022-06-28,2022-06-28
clh_z9uv97im,cust_cgiofsp9,2000,initial_approval,2022-04-17,2022-04-17
clh_uphzszye,cust_cgiofsp9,3000,good_standing,2022-11-12,2022-11-12
clh_u21drkmv,cust_2yjn7r7o,500,initial_approval,2022-10-22,2022-10-22
clh_l4mi2bqo,cust_isqr44js,1500,initial_approval,2023-12-16,2023-12-16
clh_t0ce5j7b,cust_isqr44js,5000,requested_increase,2024-05-21,2024-05-21
clh_qyv9cc5n,cust_j0mmfiwt,500,initial_approval,2024-09-19,2024-09-19
clh_ufrt5mb0,cust_6bznzhux,1000,initial_approval,2024-02-07,2024-02-07
clh_jywi1d1w,cust_6bznzhux,1500,annual_review,2024-10-19,2024-10-19
clh_9rpebudz,cust_b1jrvi91,2000,initial_approval,2023-12-17,2023-12-17
clh_giudamej,cust_b1jrvi91,5000,good_standing,2024-06-02,2024-06-02
clh_20u78c1m,cust_kh12s96n,2000,initial_approval,2024-05-20,2024-05-20
clh_epm49nfv,cust_nsj37px9,500,initial_approval,2022-06-05,2022-06-05
clh_56g1kdle,cust_sr1ovjnt,500,initial_approval,2023-08-13,2023-08-13
clh_mrc012tq,cust_7b7m1y7t,2000,initial_approval,2024-05-26,2024-05-26
clh_8bopzuzt,cust_6p2hfdwz,1500,initial_approval,2023-08-24,2023-08-24
clh_houfvl5j,cust_6p2hfdwz,5000,requested_increase,2023-11-28,2023-11-28
clh_xhfxtjel,cust_84kjztmv,2000,initial_approval,2024-05-06,2024-05-06
clh_3unrsscy,cust_84kjztmv,1500,requested_increase,2024-09-15,2024-09-15
clh_mewhvu99,cust_q9fr8eg6,2000,initial_approval,2024-10-08,2024-10-08
clh_r6wdb4ef,cust_eu7w097s,2000,initial_approval,2022-06-30,2022-06-30
clh_usosjwd2,cust_eu7w097s,3000,good_standing,2022-11-30,2022-11-30
clh_5moazzz0,cust_ggokbdwl,500,initial_approval,2022-05-19,2022-05-19
clh_981mlact,cust_muuel9s3,1500,initial_approval,2023-07-10,2023-07-10
clh_5tprtmhb,cust_9w25mfkq,2000,initial_approval,2022-11-23,2022-11-23
clh_ezzlcnwm,cust_7j757pr7,1000,initial_approval,2024-07-12,2024-07-12
clh_21osbfq8,cust_z4tsrl21,1000,initial_approval,2024-02-09,2024-02-09
clh_6xano2oi,cust_vqjsqurm,1500,initial_approval,2024-04-27,2024-04-27
clh_7z73u5dx,cust_a6zcukpl,1000,initial_approval,2024-07-02,2024-07-02
clh_77m8gz6h,cust_z6ky6vre,1500,initial_approval,2023-04-05,2023-04-05
clh_1gkihxeu,cust_weyaqd3q,500,initial_approval,2024-05-25,2024-05-25
clh_csak2c7b,cust_umqjj80e,1000,initial_approval,2022-12-10,2022-12-10
clh_g15gjbj1,cust_6sui9zq7,1500,initial_approval,2023-07-16,2023-07-16
clh_s6pc1ajl,cust_6sui9zq7,1500,annual_review,2024-02-28,2024-02-28
clh_7pu6zy19,cust_ilw9qana,1000,initial_approval,2024-02-03,2024-02-03
clh_2c520ziw,cust_avjd3tte,1000,initial_approval,2024-10-17,2024-10-17
clh_2ng99dho,cust_24b4hfak,1500,initial_approval,2023-01-21,2023-01-21
clh_mnf13288,cust_pdwz0b4z,1000,initial_approval,2023-01-14,2023-01-14
clh_1dljb1kq,cust_pdwz0b4z,2000,annual_review,2023-09-13,2023-09-13
clh_4d42v58e,cust_lvxf5uim,500,initial_approval,2022-12-19,2022-12-19
clh_zycz2yyg,cust_lvxf5uim,1000,requested_increase,2023-04-19,2023-04-19
clh_ttbli2z1,cust_2jg50zb7,2000,initial_approval,2022-06-30,2022-06-30
clh_d5wpt2s7,cust_2jg50zb7,3000,requested_increase,2023-05-26,2023-05-26
clh_s08m2pzj,cust_2wcy445a,2000,initial_approval,2023-09-26,2023-09-26
clh_na1044lj,cust_vk8r6ddj,1000,initial_approval,2022-09-16,2022-09-16
clh_6dgn1w1h,cust_2lobmi8t,2000,initial_approval,2023-05-14,2023-05-14
clh_1f5bwunh,cust_80k5wwcg,1500,initial_approval,2023-05-07,2023-05-07
clh_t1p99aah,cust_80k5wwcg,5000,requested_increase,2023-10-25,2023-10-25
clh_wapysazs,cust_21ucrg0g,2000,initial_approval,2024-03-16,2024-03-16
clh_rnkyqlrp,cust_e6c4zdbg,2000,initial_approval,2022-03-16,2022-03-16
clh_653pls9g,cust_e6c4zdbg,3000,annual_review,2022-12-02,2022-12-02
clh_3ikj8rij,cust_ljql0ksj,500,initial_approval,2023-10-11,2023-10-11
clh_twubsakn,cust_x8lmg04f,2000,initial_approval,2024-08-12,2024-08-12
clh_lrvirfno,cust_8xe3acdi,1500,initial_approval,2024-11-03,2024-11-03
clh_4lkzvjut,cust_qzxuuiu7,1500,initial_approval,2024-08-14,2024-08-14
clh_blqvwzhk,cust_u763005s,1000,initial_approval,2024-08-13,2024-08-13
clh_ju618nkw,cust_b4li41ev,1500,initial_approval,2023-11-23,2023-11-23
clh_wjy76ept,cust_3lq0s52q,2000,initial_approval,2024-01-28,2024-01-28
clh_fx13k31b,cust_7s2xuvf5,500,initial_approval,2023-04-11,2023-04-11
clh_gsu85q6z,cust_u3sci4cw,500,initial_approval,2023-03-08,2023-03-08
clh_4p39owu4,cust_ssss2iqn,1000,initial_approval,2022-03-03,2022-03-03
clh_ic22al9g,cust_ssss2iqn,3000,requested_increase,2023-02-22,2023-02-22
clh_t1z5apj1,cust_y6mjhey8,500,initial_approval,2022-12-16,2022-12-16
clh_trq5g1vv,cust_lp0irah0,1000,initial_approval,2022-06-04,2022-06-04
clh_n0yv1yo4,cust_0tylkqde,2000,initial_approval,2024-03-22,2024-03-22
clh_fvk9is8p,cust_0tylkqde,2000,good_standing,2024-08-04,2024-08-04
clh_3qn8rxee,cust_encelrtf,1000,initial_approval,2024-04-16,2024-04-16
clh_yrbgamks,cust_gkq8ul4j,2000,initial_approval,2024-06-19,2024-06-19
clh_mgmfd5ll,cust_fbi8nbb2,2000,initial_approval,2023-02-04,2023-02-04
clh_aw1bs26v,cust_87a40i8s,1500,initial_approval,2022-10-26,2022-10-26
clh_b2ysp9rq,cust_6wh8xn8w,500,initial_approval,2023-04-02,2023-04-02
clh_w5y4iy1a,cust_7ygfqnr6,1500,initial_approval,2024-01-03,2024-01-03
clh_n90ipgvj,cust_hw22z0sd,2000,initial_approval,2022-11-14,2022-11-14
clh_k9x1wwb9,cust_gpi3rfss,2000,initial_approval,2022-12-08,2022-12-08
clh_zqz6na7a,cust_gpi3rfss,1500,annual_review,2023-04-30,2023-04-30
clh_qsgqnb7r,cust_ynyw45rm,500,initial_approval,2023-05-04,2023-05-04
clh_h08psxo3,cust_ohf7j7zw,2000,initial_approval,2024-07-14,2024-07-14
clh_6va3em8o,cust_rnxxii6i,500,initial_approval,2024-03-31,2024-03-31
clh_jyu8mjtr,cust_eb9q8tge,2000,initial_approval,2024-06-10,2024-06-10
clh_0oyc0oeb,cust_0sq8udgu,1000,initial_approval,2023-11-18,2023-11-18
